customer_ID,product_ID,Transaction Type,Category,Amt (in dollars),Payment Date,Payment Mode
CUST2025TP,293,Retail Space Lease,New Flagship Store,312963.2,07/07/2025,Google Pay
CUST2025IP,278,Gym Membership,Equinox,156.47,05/05/2025,Apple Pay
CUST2025RW,215,Camera Equipment,Sony Alpha,4133.74,03/11/2025,Credit Card
CUST2025NO,250,Gym Membership,Planet Fitness,163.54,07/18/2025,PayPal
CUST2025VO,245,Grocery Shopping,Whole Foods,23.54,05/23/2025,PayPal
CUST2025KU,247,Luxury Travel Booking,Maldives Retreat,4887.51,06/13/2025,Debit Card
CUST2025EA,202,Hotel Stay,Maldives Resort,641.77,07/13/2025,Apple Pay
CUST2025NA,224,Grocery Shopping,Trader Joe's,423.38,06/15/2025,Debit Card
CUST2025RK,277,Subscription Payment,Amazon Prime,13.68,07/02/2025,Credit Card
CUST2025HE,259,Grocery Shopping,Trader Joe's,403.29,06/24/2025,Credit Card
CUST2025SW,286,Food Delivery,GrubHub,19.78,02/21/2025,Credit Card
CUST2025ML,237,Hotel Stay,Hilton,769.7,03/18/2025,Apple Pay
CUST2025CR,239,Camera Equipment,Nikon Z6,4110.36,01/03/2025,Apple Pay
CUST2025VM,217,Luxury Travel Booking,London Business Trip,4189.78,03/14/2025,PayPal
CUST2025GE,229,BNPL Purchase,MacBook,2174.2,09/01/2025,Credit Card
CUST2025HK,217,Subscription Payment,Netflix,11.42,07/26/2025,Debit Card
CUST2025KV,224,Grocery Shopping,Whole Foods,424.65,02/03/2025,Credit Card
CUST2025IS,207,Gym Membership,Gold's Gym,38.64,09/21/2025,Apple Pay
CUST2025LQ,234,Subscription Payment,Netflix,25.68,08/27/2025,Apple Pay
CUST2025LB,218,BNPL Purchase,MacBook,2973.9,11/29/2025,Google Pay
CUST2025XD,280,Camera Equipment,Nikon Z6,2941.74,03/19/2025,Apple Pay
CUST2025WX,229,Hotel Stay,Hilton,1356.39,11/22/2025,Google Pay
CUST2025ZU,217,Subscription Payment,Spotify,35.74,08/28/2025,Apple Pay
CUST2025VM,264,Luxury Shopping,Louis Vuitton,1398.87,05/24/2025,PayPal
CUST2025VM,297,Hotel Stay,Maldives Resort,1572.58,01/11/2025,Google Pay
CUST2025TS,295,Luxury Shopping,Prada,5786.48,12/06/2025,Google Pay
CUST2025AM,211,Luxury Travel Booking,Maldives Retreat,8555.17,08/14/2025,Google Pay
CUST2025VZ,252,Retail Space Lease,New Flagship Store,123389.8,07/14/2025,Debit Card
CUST2025DO,245,Camera Equipment,Canon EOS,1816.43,01/02/2025,Apple Pay
CUST2025WO,267,Luxury Shopping,Louis Vuitton,3049.35,01/20/2025,Debit Card
CUST2025MM,209,Retail Space Lease,New Flagship Store,276935.94,12/30/2025,Credit Card
CUST2025RO,291,Retail Space Lease,Pop-up Storefront,401274.75,02/01/2025,Debit Card
CUST2025PH,225,Food Delivery,DoorDash,46.08,12/08/2025,Credit Card
CUST2025II,280,Luxury Shopping,Gucci,2046.85,07/03/2025,PayPal
CUST2025TH,203,Food Delivery,DoorDash,14.08,11/01/2025,Google Pay
CUST2025LJ,279,Grocery Shopping,Trader Joe's,91.96,12/14/2025,Apple Pay
CUST2025AY,206,Camera Equipment,Nikon Z6,1080.81,03/15/2025,Apple Pay
CUST2025HJ,200,Hotel Stay,Maldives Resort,869.4,02/18/2025,Apple Pay
CUST2025CM,273,BNPL Purchase,MacBook,2317.12,05/23/2025,Google Pay
CUST2025SQ,206,BNPL Purchase,iPhone,807.02,05/10/2025,Google Pay
CUST2025JV,294,Grocery Shopping,Whole Foods,47.46,10/04/2025,PayPal
CUST2025BG,270,Camera Equipment,Canon EOS,2910.77,03/09/2025,Google Pay
CUST2025VA,282,Retail Space Lease,Pop-up Storefront,264279.81,11/11/2025,Credit Card
CUST2025TA,215,Subscription Payment,Netflix,5.68,05/01/2025,Debit Card
CUST2025ZN,251,Luxury Shopping,Prada,9943.1,05/07/2025,PayPal
CUST2025LA,215,Grocery Shopping,Trader Joe's,250.46,04/05/2025,Credit Card
CUST2025ZJ,249,Retail Space Lease,New Flagship Store,448686.99,04/19/2025,PayPal
CUST2025TW,257,BNPL Purchase,iPhone,2669.55,09/23/2025,PayPal
CUST2025RN,214,Gym Membership,Gold's Gym,170.21,03/21/2025,Apple Pay
CUST2025OS,273,Gym Membership,Equinox,152.73,12/10/2025,Apple Pay
CUST2025FG,266,Luxury Travel Booking,Maldives Retreat,12070.39,10/29/2025,Google Pay
CUST2025MA,300,BNPL Purchase,iPhone,1611.56,03/10/2025,Apple Pay
CUST2025IV,265,Subscription Payment,Spotify,30.83,06/17/2025,PayPal
CUST2025FX,268,BNPL Purchase,MacBook,2721.77,09/05/2025,Google Pay
CUST2025MG,210,Camera Equipment,Canon EOS,3067.58,10/04/2025,Apple Pay
CUST2025LO,234,Grocery Shopping,Whole Foods,240.13,05/02/2025,Apple Pay
CUST2025CO,206,BNPL Purchase,MacBook,1747.05,09/29/2025,Apple Pay
CUST2025IC,232,Gym Membership,Planet Fitness,162.63,06/07/2025,Debit Card
CUST2025VR,241,Retail Space Lease,Pop-up Storefront,498354.84,06/08/2025,PayPal
CUST2025LJ,228,Camera Equipment,Sony Alpha,2090.27,01/06/2025,Google Pay
CUST2025QW,229,Hotel Stay,Hilton,2894.84,08/10/2025,Credit Card
CUST2025DC,285,Subscription Payment,Spotify,35.89,05/10/2025,Debit Card
CUST2025MX,225,Camera Equipment,Canon EOS,4533.34,12/03/2025,Google Pay
CUST2025CL,213,Hotel Stay,Maldives Resort,2254.7,01/25/2025,Google Pay
CUST2025PA,227,Camera Equipment,Nikon Z6,1967.13,04/11/2025,PayPal
CUST2025UD,234,Subscription Payment,Netflix,45.92,03/24/2025,PayPal
CUST2025KV,254,Grocery Shopping,Whole Foods,463.13,08/11/2025,Credit Card
CUST2025UC,294,Subscription Payment,Netflix,35.94,11/21/2025,PayPal
CUST2025UG,289,BNPL Purchase,MacBook,927.13,06/04/2025,Google Pay
CUST2025ZV,271,Hotel Stay,Hilton,1585.01,09/05/2025,Apple Pay
CUST2025BR,208,Gym Membership,Planet Fitness,36.59,08/16/2025,PayPal
CUST2025QV,268,Subscription Payment,Netflix,35.95,02/21/2025,Debit Card
CUST2025RK,269,Food Delivery,Uber Eats,55.3,07/20/2025,Debit Card
CUST2025FD,300,Luxury Travel Booking,London Business Trip,4500.21,01/04/2025,Google Pay
CUST2025JS,298,Food Delivery,GrubHub,27.09,08/31/2025,PayPal
CUST2025XA,271,Hotel Stay,Hilton,696.9,02/04/2025,Apple Pay
CUST2025BZ,285,Retail Space Lease,Pop-up Storefront,379640.92,09/12/2025,Google Pay
CUST2025CN,226,Luxury Shopping,Prada,4457.87,12/16/2025,Google Pay
CUST2025EP,300,Luxury Shopping,Prada,7817.13,09/01/2025,Apple Pay
CUST2025YU,242,Subscription Payment,Spotify,20.64,12/19/2025,Credit Card
CUST2025CK,292,Luxury Travel Booking,Maldives Retreat,2924.3,06/22/2025,Apple Pay
CUST2025DR,294,Luxury Travel Booking,Paris Vacation,15380.51,11/22/2025,Credit Card
CUST2025YC,264,Hotel Stay,Hilton,1988.32,12/26/2025,Google Pay
CUST2025WR,219,Food Delivery,GrubHub,64.31,06/15/2025,PayPal
CUST2025IA,204,Subscription Payment,Spotify,26.18,09/04/2025,Google Pay
CUST2025VL,299,Luxury Shopping,Prada,6469.76,07/09/2025,Debit Card
CUST2025GV,212,Luxury Shopping,Gucci,3408.04,06/11/2025,Apple Pay
CUST2025EK,227,Luxury Travel Booking,London Business Trip,3025.01,01/14/2025,Credit Card
CUST2025AA,223,Camera Equipment,Nikon Z6,1767.63,03/27/2025,Apple Pay
CUST2025JA,280,Grocery Shopping,Trader Joe's,306.07,09/22/2025,Apple Pay
CUST2025XO,243,Grocery Shopping,Trader Joe's,463.94,04/07/2025,PayPal
CUST2025CJ,294,Camera Equipment,Nikon Z6,4248.12,11/11/2025,Credit Card
CUST2025BZ,281,BNPL Purchase,Smart TV,2458.59,03/22/2025,Debit Card
CUST2025ZM,209,Hotel Stay,Maldives Resort,1185.57,10/02/2025,Credit Card
CUST2025HW,242,Camera Equipment,Nikon Z6,4769.8,04/20/2025,Credit Card
CUST2025RV,265,Luxury Travel Booking,Maldives Retreat,10276.69,02/08/2025,PayPal
CUST2025KX,222,BNPL Purchase,MacBook,2455.03,09/22/2025,PayPal
CUST2025YW,282,Luxury Travel Booking,Paris Vacation,4319.74,01/04/2025,Google Pay
CUST2025XC,220,Camera Equipment,Nikon Z6,2792.53,04/06/2025,Credit Card
CUST2025HQ,261,BNPL Purchase,MacBook,1302.5,10/27/2025,Apple Pay
CUST2025XW,294,Hotel Stay,Hilton,1297.83,10/03/2025,Credit Card
CUST2025PH,243,Gym Membership,Planet Fitness,84.61,09/29/2025,PayPal
CUST2025PR,291,Hotel Stay,Maldives Resort,594.04,11/13/2025,Google Pay
CUST2025QF,300,BNPL Purchase,iPhone,1407.69,02/10/2025,Credit Card
CUST2025YI,235,BNPL Purchase,iPhone,2811.73,03/25/2025,PayPal
CUST2025KL,234,Subscription Payment,Netflix,37.62,02/11/2025,Debit Card
CUST2025AU,288,Grocery Shopping,Whole Foods,245.82,11/07/2025,Debit Card
CUST2025EF,255,Luxury Travel Booking,London Business Trip,3097.04,11/22/2025,PayPal
CUST2025JV,230,Camera Equipment,Nikon Z6,4689.36,09/04/2025,Apple Pay
CUST2025SG,251,Subscription Payment,Amazon Prime,36.03,12/21/2025,PayPal
CUST2025AB,284,Subscription Payment,Spotify,7.92,11/05/2025,PayPal
CUST2025CD,235,Gym Membership,Equinox,135.22,11/14/2025,PayPal
CUST2025XQ,250,Gym Membership,Equinox,151.61,10/04/2025,Google Pay
CUST2025WH,230,Gym Membership,Gold's Gym,40.05,08/14/2025,Apple Pay
CUST2025TT,251,Gym Membership,Gold's Gym,35.24,11/03/2025,Google Pay
CUST2025OQ,247,Grocery Shopping,Walmart,396.91,06/25/2025,PayPal
CUST2025GS,208,Hotel Stay,Maldives Resort,2371.6,05/18/2025,Apple Pay
CUST2025UP,223,Luxury Shopping,Gucci,5148.01,11/14/2025,Credit Card
CUST2025ZN,274,Food Delivery,DoorDash,36.79,09/23/2025,Credit Card
CUST2025LX,252,Subscription Payment,Spotify,7.34,10/16/2025,PayPal
CUST2025CR,253,Subscription Payment,Amazon Prime,44.03,05/21/2025,Debit Card
CUST2025JU,238,Retail Space Lease,New Flagship Store,239089.26,04/07/2025,PayPal
CUST2025TM,231,Subscription Payment,Netflix,24.78,09/20/2025,PayPal
CUST2025YP,234,BNPL Purchase,MacBook,2684.48,10/08/2025,Apple Pay
CUST2025NK,300,Food Delivery,DoorDash,53.56,05/22/2025,Debit Card
CUST2025BB,251,Retail Space Lease,New Flagship Store,132109.49,06/30/2025,Apple Pay
CUST2025IE,235,Gym Membership,Planet Fitness,109.84,04/20/2025,Credit Card
CUST2025KX,230,Luxury Shopping,Louis Vuitton,8134.03,07/18/2025,Apple Pay
CUST2025LP,211,Hotel Stay,Hilton,2326.52,10/15/2025,Google Pay
CUST2025HG,244,Luxury Shopping,Louis Vuitton,5777.39,01/23/2025,Google Pay
CUST2025BI,274,Camera Equipment,Sony Alpha,908.69,08/12/2025,Debit Card
CUST2025KJ,294,Camera Equipment,Canon EOS,2701.57,06/29/2025,Credit Card
CUST2025YT,216,Subscription Payment,Netflix,12.83,08/06/2025,Debit Card
CUST2025IH,248,Hotel Stay,Maldives Resort,643.16,10/31/2025,Google Pay
CUST2025QI,268,BNPL Purchase,iPhone,1359.62,05/24/2025,Google Pay
CUST2025DP,261,Luxury Shopping,Prada,8809.57,10/23/2025,Debit Card
CUST2025ZB,271,Hotel Stay,Hilton,630.21,12/21/2025,Apple Pay
CUST2025DP,241,Retail Space Lease,New Flagship Store,216379.27,09/17/2025,Google Pay
CUST2025KD,260,Gym Membership,Planet Fitness,93.22,02/17/2025,Apple Pay
CUST2025AI,272,Food Delivery,Uber Eats,81.82,03/26/2025,PayPal
CUST2025OT,284,Camera Equipment,Sony Alpha,573.86,03/02/2025,Google Pay
CUST2025FJ,256,Hotel Stay,Ritz-Carlton,1967.01,01/07/2025,Apple Pay
CUST2025SE,240,BNPL Purchase,Smart TV,2950.94,05/05/2025,Google Pay
CUST2025KB,269,Food Delivery,Uber Eats,31.26,05/22/2025,Debit Card
CUST2025QQ,292,Camera Equipment,Nikon Z6,3541.47,06/15/2025,Google Pay
CUST2025XC,268,Subscription Payment,Netflix,36.03,09/05/2025,PayPal
CUST2025SC,254,Camera Equipment,Nikon Z6,4504.27,09/05/2025,Apple Pay
CUST2025ZU,223,Gym Membership,Equinox,123.21,05/31/2025,PayPal
CUST2025KB,274,Grocery Shopping,Trader Joe's,413.51,09/23/2025,Credit Card
CUST2025ZI,210,Retail Space Lease,Pop-up Storefront,225677.58,05/07/2025,Apple Pay
CUST2025KF,273,Subscription Payment,Spotify,37.38,11/03/2025,Credit Card
CUST2025UW,257,Grocery Shopping,Walmart,377.92,06/08/2025,PayPal
CUST2025MF,230,Food Delivery,Uber Eats,94.72,11/02/2025,Apple Pay
CUST2025GG,210,Grocery Shopping,Trader Joe's,291.02,05/21/2025,Google Pay
CUST2025HM,221,BNPL Purchase,iPhone,1309.82,01/03/2025,Debit Card
CUST2025YU,290,BNPL Purchase,iPhone,2376.71,07/05/2025,Credit Card
CUST2025WQ,221,Gym Membership,Gold's Gym,186.99,05/26/2025,Apple Pay
CUST2025CF,268,Luxury Shopping,Louis Vuitton,7324.69,04/25/2025,Credit Card
CUST2025WF,286,Retail Space Lease,Pop-up Storefront,99296.98,07/12/2025,Credit Card
CUST2025XC,265,Food Delivery,GrubHub,45.01,02/14/2025,Credit Card
CUST2025NI,224,Luxury Travel Booking,London Business Trip,3212.22,09/26/2025,Debit Card
CUST2025CA,276,Luxury Shopping,Gucci,7765.22,04/20/2025,Credit Card
CUST2025DX,300,Grocery Shopping,Whole Foods,240.55,10/20/2025,Google Pay
CUST2025WN,230,Retail Space Lease,New Flagship Store,353703.74,04/11/2025,Apple Pay
CUST2025AF,237,Gym Membership,Planet Fitness,173.82,09/28/2025,Credit Card
CUST2025EQ,223,Camera Equipment,Canon EOS,4618.56,12/07/2025,Credit Card
CUST2025PI,237,Subscription Payment,Spotify,9.9,01/08/2025,Debit Card
CUST2025TF,265,Luxury Shopping,Gucci,6771.2,08/10/2025,Credit Card
CUST2025EZ,250,Luxury Shopping,Prada,6457.68,03/31/2025,Debit Card
CUST2025QZ,265,Subscription Payment,Netflix,14.88,04/30/2025,Debit Card
CUST2025BA,230,Gym Membership,Equinox,72.34,07/22/2025,PayPal
CUST2025ML,288,Gym Membership,Planet Fitness,117.84,11/29/2025,Debit Card
CUST2025PF,248,Luxury Shopping,Prada,6756.37,02/04/2025,Debit Card
CUST2025RF,238,Subscription Payment,Netflix,13.68,10/08/2025,Credit Card
CUST2025AP,297,Subscription Payment,Netflix,22.44,07/22/2025,Credit Card
CUST2025IJ,294,Grocery Shopping,Trader Joe's,381.89,02/02/2025,Google Pay
CUST2025AX,274,Gym Membership,Equinox,135.57,08/05/2025,Google Pay
CUST2025VA,278,Hotel Stay,Ritz-Carlton,2520.62,08/12/2025,Google Pay
CUST2025ZF,221,Luxury Travel Booking,Maldives Retreat,2450.58,02/17/2025,Credit Card
CUST2025KW,243,Food Delivery,GrubHub,86.0,03/03/2025,Apple Pay
CUST2025OI,274,Retail Space Lease,New Flagship Store,477818.39,08/10/2025,Debit Card
CUST2025NU,235,BNPL Purchase,iPhone,1393.54,08/26/2025,Credit Card
CUST2025RD,243,BNPL Purchase,iPhone,1537.52,05/26/2025,PayPal
CUST2025AE,206,Luxury Travel Booking,London Business Trip,14178.98,03/25/2025,Credit Card
CUST2025YO,228,Subscription Payment,Netflix,22.47,10/27/2025,Google Pay
CUST2025WT,279,Luxury Shopping,Prada,9131.4,04/04/2025,Debit Card
CUST2025NW,293,Camera Equipment,Canon EOS,3468.74,06/20/2025,PayPal
CUST2025UP,225,Camera Equipment,Sony Alpha,560.78,10/20/2025,Google Pay
CUST2025JX,239,BNPL Purchase,MacBook,1954.93,03/25/2025,Debit Card
CUST2025TV,209,Gym Membership,Gold's Gym,86.64,05/16/2025,Apple Pay
CUST2025UR,255,Hotel Stay,Maldives Resort,2533.94,04/25/2025,Credit Card
CUST2025AB,278,Retail Space Lease,Pop-up Storefront,97995.89,10/27/2025,Credit Card
CUST2025FF,265,Food Delivery,Uber Eats,43.73,03/08/2025,Apple Pay
CUST2025KC,277,BNPL Purchase,MacBook,1244.83,03/31/2025,Google Pay
CUST2025AF,268,Subscription Payment,Amazon Prime,14.44,01/07/2025,Credit Card
CUST2025IA,241,Hotel Stay,Maldives Resort,2971.43,08/05/2025,PayPal
CUST2025OV,263,Food Delivery,Uber Eats,25.66,12/18/2025,Credit Card
CUST2025NR,278,Hotel Stay,Ritz-Carlton,2151.37,09/22/2025,Debit Card
CUST2025EQ,216,Luxury Shopping,Louis Vuitton,2381.15,05/24/2025,PayPal
CUST2025HL,276,Camera Equipment,Sony Alpha,2526.72,01/31/2025,PayPal
CUST2025VY,246,Retail Space Lease,New Flagship Store,202675.44,02/12/2025,PayPal
CUST2025ZF,281,Subscription Payment,Spotify,43.99,12/08/2025,Credit Card
CUST2025RA,292,Retail Space Lease,New Flagship Store,407633.92,02/26/2025,Credit Card
CUST2025VF,267,Gym Membership,Planet Fitness,133.81,08/21/2025,Apple Pay
CUST2025AW,269,Retail Space Lease,New Flagship Store,468176.69,01/18/2025,Apple Pay
CUST2025ND,231,Hotel Stay,Hilton,2636.01,08/31/2025,Google Pay
CUST2025AG,201,Luxury Shopping,Prada,6651.66,03/29/2025,Credit Card
CUST2025AD,292,Gym Membership,Gold's Gym,33.67,02/17/2025,PayPal
CUST2025IR,214,Luxury Travel Booking,Maldives Retreat,12782.97,11/19/2025,PayPal
CUST2025DE,275,Luxury Travel Booking,Maldives Retreat,10153.18,02/14/2025,Debit Card
CUST2025GJ,242,Luxury Shopping,Prada,7821.58,11/28/2025,Debit Card
CUST2025KE,265,Food Delivery,DoorDash,24.94,07/15/2025,Credit Card
CUST2025ZK,208,Retail Space Lease,Pop-up Storefront,492285.61,10/24/2025,Google Pay
CUST2025WD,286,Camera Equipment,Nikon Z6,4621.72,03/28/2025,PayPal
CUST2025JK,224,Retail Space Lease,Pop-up Storefront,334289.23,11/13/2025,Apple Pay
CUST2025BA,220,Grocery Shopping,Trader Joe's,291.94,02/09/2025,Debit Card
CUST2025BJ,217,Subscription Payment,Netflix,18.99,09/25/2025,Google Pay
CUST2025AI,281,Grocery Shopping,Walmart,412.3,10/05/2025,Google Pay
CUST2025TJ,235,Luxury Shopping,Gucci,9665.24,07/15/2025,Google Pay
CUST2025KA,296,Food Delivery,DoorDash,62.12,07/22/2025,Google Pay
CUST2025DX,238,Luxury Travel Booking,Maldives Retreat,6954.76,10/22/2025,Apple Pay
CUST2025NZ,213,Luxury Travel Booking,Maldives Retreat,19400.2,07/02/2025,Apple Pay
CUST2025VW,287,Hotel Stay,Maldives Resort,1261.05,12/30/2025,Credit Card
CUST2025PL,238,Camera Equipment,Sony Alpha,2720.7,06/21/2025,PayPal
CUST2025RZ,265,Gym Membership,Planet Fitness,129.63,10/29/2025,Apple Pay
CUST2025UX,236,Luxury Shopping,Prada,8932.47,02/08/2025,PayPal
CUST2025QE,280,Grocery Shopping,Whole Foods,22.84,01/10/2025,Debit Card
CUST2025FS,288,Subscription Payment,Spotify,16.42,08/18/2025,Apple Pay
CUST2025AE,255,Luxury Shopping,Gucci,3005.27,03/29/2025,Apple Pay
CUST2025VV,266,BNPL Purchase,iPhone,921.14,04/30/2025,Google Pay
CUST2025TC,209,Food Delivery,Uber Eats,59.6,05/07/2025,Google Pay
CUST2025QH,249,BNPL Purchase,MacBook,815.0,10/28/2025,Credit Card
CUST2025NX,295,Camera Equipment,Nikon Z6,1237.42,06/12/2025,Google Pay
CUST2025JX,210,Camera Equipment,Canon EOS,4647.93,12/11/2025,PayPal
CUST2025UL,292,Gym Membership,Equinox,119.81,09/10/2025,Credit Card
CUST2025OB,259,Food Delivery,Uber Eats,87.89,02/12/2025,Apple Pay
CUST2025AX,264,Retail Space Lease,Pop-up Storefront,466687.08,08/25/2025,PayPal
CUST2025AT,297,Grocery Shopping,Trader Joe's,328.26,09/03/2025,PayPal
CUST2025II,285,Hotel Stay,Ritz-Carlton,2194.68,08/07/2025,Google Pay
CUST2025SP,278,Hotel Stay,Hilton,672.9,09/30/2025,Apple Pay
CUST2025AE,231,Hotel Stay,Maldives Resort,1374.62,10/26/2025,Google Pay
CUST2025XK,243,Hotel Stay,Maldives Resort,1648.46,09/23/2025,Debit Card
CUST2025XJ,230,Luxury Shopping,Gucci,6992.78,05/03/2025,Apple Pay
CUST2025KW,254,Subscription Payment,Spotify,9.47,05/22/2025,Debit Card
CUST2025LX,229,Grocery Shopping,Trader Joe's,499.33,06/02/2025,PayPal
CUST2025EX,270,Luxury Travel Booking,London Business Trip,14452.41,08/27/2025,Apple Pay
CUST2025MP,226,Retail Space Lease,Pop-up Storefront,59384.14,05/05/2025,Debit Card
CUST2025GV,226,Camera Equipment,Sony Alpha,4728.19,12/03/2025,Credit Card
CUST2025JC,291,Subscription Payment,Amazon Prime,12.68,06/12/2025,Debit Card
CUST2025UY,294,Luxury Shopping,Louis Vuitton,1984.23,04/01/2025,Google Pay
CUST2025AL,280,Luxury Shopping,Gucci,3710.53,02/21/2025,Apple Pay
CUST2025FJ,297,Retail Space Lease,New Flagship Store,143823.02,01/08/2025,Google Pay
CUST2025DX,284,Hotel Stay,Maldives Resort,2534.11,12/25/2025,PayPal
CUST2025RN,218,Subscription Payment,Amazon Prime,31.9,09/08/2025,Apple Pay
CUST2025QP,253,Luxury Shopping,Gucci,4226.68,10/03/2025,PayPal
CUST2025AE,217,Gym Membership,Planet Fitness,80.79,06/02/2025,Credit Card
CUST2025RJ,226,Luxury Shopping,Prada,7758.09,01/20/2025,Apple Pay
CUST2025LQ,299,Luxury Shopping,Prada,1369.05,04/12/2025,PayPal
CUST2025KQ,247,Retail Space Lease,Pop-up Storefront,182138.33,05/03/2025,PayPal
CUST2025ON,281,Retail Space Lease,New Flagship Store,64444.9,01/11/2025,Apple Pay
CUST2025QS,229,Camera Equipment,Sony Alpha,3038.61,08/24/2025,Google Pay
CUST2025DF,282,Camera Equipment,Sony Alpha,4538.01,09/01/2025,Debit Card
CUST2025HG,224,Camera Equipment,Sony Alpha,4984.75,09/19/2025,PayPal
CUST2025RO,289,Grocery Shopping,Walmart,78.71,09/14/2025,Credit Card
CUST2025CW,207,Luxury Travel Booking,London Business Trip,9390.15,01/10/2025,Debit Card
CUST2025QO,300,Food Delivery,DoorDash,24.77,07/02/2025,Apple Pay
CUST2025PN,243,Camera Equipment,Canon EOS,4559.29,11/21/2025,PayPal
CUST2025PN,294,Grocery Shopping,Trader Joe's,356.38,04/17/2025,PayPal
CUST2025BF,298,Grocery Shopping,Trader Joe's,357.76,04/06/2025,PayPal
CUST2025YG,248,Luxury Travel Booking,London Business Trip,16945.72,08/14/2025,Debit Card
CUST2025FV,273,Camera Equipment,Sony Alpha,1680.67,03/26/2025,PayPal
CUST2025SH,220,Subscription Payment,Amazon Prime,8.69,04/15/2025,Google Pay
CUST2025KK,287,Subscription Payment,Spotify,47.6,09/11/2025,Apple Pay
CUST2025IJ,203,Retail Space Lease,Pop-up Storefront,306814.87,03/22/2025,Google Pay
CUST2025NJ,242,Food Delivery,GrubHub,12.87,09/07/2025,Debit Card
CUST2025LC,213,Food Delivery,GrubHub,53.27,03/22/2025,PayPal
CUST2025SG,274,Hotel Stay,Hilton,1314.29,11/22/2025,Debit Card
CUST2025HK,292,Retail Space Lease,New Flagship Store,163148.5,01/04/2025,Credit Card
CUST2025JO,288,Food Delivery,Uber Eats,79.89,01/15/2025,Apple Pay
CUST2025CF,261,Food Delivery,Uber Eats,25.74,12/25/2025,Apple Pay
CUST2025FA,219,Luxury Travel Booking,Paris Vacation,12751.66,06/06/2025,Credit Card
CUST2025ZY,217,Gym Membership,Gold's Gym,110.83,06/16/2025,Apple Pay
CUST2025ND,264,Grocery Shopping,Trader Joe's,328.12,07/05/2025,Debit Card
CUST2025BS,247,Food Delivery,GrubHub,81.77,11/29/2025,PayPal
CUST2025SM,278,Gym Membership,Equinox,64.8,08/27/2025,Google Pay
CUST2025RH,236,Retail Space Lease,Pop-up Storefront,266046.85,02/22/2025,Credit Card
CUST2025JZ,212,Food Delivery,Uber Eats,30.03,04/14/2025,Google Pay
CUST2025KC,206,Luxury Shopping,Louis Vuitton,8063.05,09/23/2025,PayPal
CUST2025HH,287,Retail Space Lease,New Flagship Store,475478.08,12/08/2025,Google Pay
CUST2025IA,265,BNPL Purchase,MacBook,2836.79,08/16/2025,Google Pay
CUST2025ZX,297,Food Delivery,GrubHub,93.41,11/01/2025,Debit Card
CUST2025CR,283,Gym Membership,Equinox,189.33,01/02/2025,Debit Card
CUST2025NL,294,Gym Membership,Equinox,158.13,02/01/2025,Credit Card
CUST2025NY,252,Grocery Shopping,Walmart,328.94,11/07/2025,Credit Card
CUST2025XA,222,Retail Space Lease,Pop-up Storefront,201988.72,03/10/2025,PayPal
CUST2025EA,251,Grocery Shopping,Trader Joe's,324.05,05/22/2025,Credit Card
CUST2025GR,289,Subscription Payment,Amazon Prime,7.12,12/07/2025,Debit Card
CUST2025GC,277,BNPL Purchase,Smart TV,929.93,07/05/2025,Apple Pay
CUST2025XV,250,BNPL Purchase,iPhone,1664.46,12/26/2025,Debit Card
CUST2025OM,294,Food Delivery,Uber Eats,68.12,03/25/2025,Apple Pay
CUST2025IP,290,BNPL Purchase,Smart TV,2059.44,04/29/2025,Apple Pay
CUST2025YB,202,Gym Membership,Gold's Gym,179.4,05/17/2025,Google Pay
CUST2025BH,296,Subscription Payment,Spotify,8.15,12/22/2025,Credit Card
CUST2025LP,261,Retail Space Lease,New Flagship Store,84507.03,04/13/2025,Google Pay
CUST2025PT,290,Subscription Payment,Netflix,44.4,07/20/2025,Apple Pay
CUST2025JU,276,Luxury Shopping,Prada,8550.48,04/01/2025,Credit Card
CUST2025DN,237,Luxury Shopping,Prada,8749.78,06/17/2025,Debit Card
